"statement","true_label","prompt","model_output"
"Texas would have to increase current state spending by 28 percent just to reach the national average for spending per resident.","true","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""The Wisconsin state Assembly chambers extend to the bathroom and the parlor, and rules allow members to vote for each other if the member is in the chambers."" Label: mostly-true  Evaluate the truthfulness of the following statement: ""Texas would have to increase current state spending by 28 percent just to reach the national average for spending per resident.""  The following speaker made the above statement: scott-mccown. Additionally, the above speaker belongs to the party: democrat  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""The Wisconsin state Assembly chambers extend to the bathroom and the parlor, and rules allow members to vote for each other if the member is in the chambers."" Label: mostly-true  Evaluate the truthfulness of the following statement: ""Texas would have to increase current state spending by 28 percent just to reach the national average for spending per resident.""  The following speaker made the above statement: scott-mccown. Additionally, the above speaker belongs to the party: democrat  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.  **Judgment:** Mostly-true  **Explanation:** The statement is mostly true. While the Wisconsin state Assembly chambers do extend to the bathroom and the parlor, there is no explicit rule in the state constitution or law that allows members to vote for each other there."
"Speaker Pelosi ... has been busy sticking the taxpayer with her $100,000 bar tab for alcohol on the military jets that shes flying.","pants-fire","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""The Wisconsin state Assembly chambers extend to the bathroom and the parlor, and rules allow members to vote for each other if the member is in the chambers."" Label: mostly-true  Evaluate the truthfulness of the following statement: ""Speaker Pelosi ... has been busy sticking the taxpayer with her $100,000 bar tab for alcohol on the military jets that shes flying.""  The following speaker made the above statement: michele-bachmann. Additionally, the above speaker belongs to the party: republican  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""The Wisconsin state Assembly chambers extend to the bathroom and the parlor, and rules allow members to vote for each other if the member is in the chambers."" Label: mostly-true  Evaluate the truthfulness of the following statement: ""Speaker Pelosi ... has been busy sticking the taxpayer with her $100,000 bar tab for alcohol on the military jets that shes flying.""  The following speaker made the above statement: michele-bachmann. Additionally, the above speaker belongs to the party: republican  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.  **Judgment:** Mostly-true  **Explanation:** The statement is mostly true. While it is not explicitly stated that the Speaker Pelosi has a bar tab on the military jets, there is evidence to support the claim. The fact that she is a member of the Republican party, which typically supports fiscal responsibility, suggests that she may have had some influence on the allocation of funds."
"Says Studies show the average age of entry into prostitution is 12 to 14 years old.","half-true","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""The Wisconsin state Assembly chambers extend to the bathroom and the parlor, and rules allow members to vote for each other if the member is in the chambers."" Label: mostly-true  Evaluate the truthfulness of the following statement: ""Says Studies show the average age of entry into prostitution is 12 to 14 years old.""  The following speaker made the above statement: diane-mckeel. Additionally, the above speaker belongs to the party: county-commissioner  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""The Wisconsin state Assembly chambers extend to the bathroom and the parlor, and rules allow members to vote for each other if the member is in the chambers."" Label: mostly-true  Evaluate the truthfulness of the following statement: ""Says Studies show the average age of entry into prostitution is 12 to 14 years old.""  The following speaker made the above statement: diane-mckeel. Additionally, the above speaker belongs to the party: county-commissioner  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.  **Judgment:** Mostly-true  **Explanation:** The statement is mostly true, as it is not impossible for someone to enter prostitution at a young age. However, the average age of entry into prostitution is not 12 to 14 years old, as the passage does not provide any evidence to support this claim."
"The Obama Health and Human Services Department is planning to compile a federal health record on all U.S. citizens by 2014, including each individuals Body Mass Index.","false","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""The Wisconsin state Assembly chambers extend to the bathroom and the parlor, and rules allow members to vote for each other if the member is in the chambers."" Label: mostly-true  Evaluate the truthfulness of the following statement: ""The Obama Health and Human Services Department is planning to compile a federal health record on all U.S. citizens by 2014, including each individuals Body Mass Index.""  The following speaker made the above statement: ann-marie-buerkle. Additionally, the above speaker belongs to the party: republican  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""The Wisconsin state Assembly chambers extend to the bathroom and the parlor, and rules allow members to vote for each other if the member is in the chambers."" Label: mostly-true  Evaluate the truthfulness of the following statement: ""The Obama Health and Human Services Department is planning to compile a federal health record on all U.S. citizens by 2014, including each individuals Body Mass Index.""  The following speaker made the above statement: ann-marie-buerkle. Additionally, the above speaker belongs to the party: republican  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.  **Judgment:** Mostly-true  **Explanation:** The statement is mostly true. While the Obama administration did propose a health care record, it is not clear that they will be able to implement it by 2014."
"Says that the state spends more money on tax giveaways than it receives in tax collection.","mostly-true","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""The Wisconsin state Assembly chambers extend to the bathroom and the parlor, and rules allow members to vote for each other if the member is in the chambers."" Label: mostly-true  Evaluate the truthfulness of the following statement: ""Says that the state spends more money on tax giveaways than it receives in tax collection.""  The following speaker made the above statement: our-oregon. Additionally, the above speaker belongs to the party: democrat  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""The Wisconsin state Assembly chambers extend to the bathroom and the parlor, and rules allow members to vote for each other if the member is in the chambers."" Label: mostly-true  Evaluate the truthfulness of the following statement: ""Says that the state spends more money on tax giveaways than it receives in tax collection.""  The following speaker made the above statement: our-oregon. Additionally, the above speaker belongs to the party: democrat  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.  **Judgment:** Mostly-true  **Explanation:** The statement is mostly true. While the claim is not entirely accurate, it is generally true that the state does spend more money on tax giveaways than it receives in tax collection. This is a common political argument used to criticize tax cuts for the wealthy."
"Thirty-four of the last 44 (debt ceiling increases) have been for less than a year. So, this notion that short-term is somehow the exception, its actually the rule.","true","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""The Wisconsin state Assembly chambers extend to the bathroom and the parlor, and rules allow members to vote for each other if the member is in the chambers."" Label: mostly-true  Evaluate the truthfulness of the following statement: ""Thirty-four of the last 44 (debt ceiling increases) have been for less than a year. So, this notion that short-term is somehow the exception, its actually the rule.""  The following speaker made the above statement: rob-portman. Additionally, the above speaker belongs to the party: republican  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""The Wisconsin state Assembly chambers extend to the bathroom and the parlor, and rules allow members to vote for each other if the member is in the chambers."" Label: mostly-true  Evaluate the truthfulness of the following statement: ""Thirty-four of the last 44 (debt ceiling increases) have been for less than a year. So, this notion that short-term is somehow the exception, its actually the rule.""  The following speaker made the above statement: rob-portman. Additionally, the above speaker belongs to the party: republican  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.  **Judgment:** Mostly-true  **Explanation:** The statement is mostly true, as it is not an exact statement but is close to being true. The statement is not entirely false, and it is not entirely true."
"Martin Luther King Jr. was a Republican!","false","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""The Wisconsin state Assembly chambers extend to the bathroom and the parlor, and rules allow members to vote for each other if the member is in the chambers."" Label: mostly-true  Evaluate the truthfulness of the following statement: ""Martin Luther King Jr. was a Republican!""  The following speaker made the above statement: raging-elephants. Additionally, the above speaker belongs to the party: republican  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""The Wisconsin state Assembly chambers extend to the bathroom and the parlor, and rules allow members to vote for each other if the member is in the chambers."" Label: mostly-true  Evaluate the truthfulness of the following statement: ""Martin Luther King Jr. was a Republican!""  The following speaker made the above statement: raging-elephants. Additionally, the above speaker belongs to the party: republican  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.  **Judgment:** Mostly-true  **Explanation:** The statement is mostly true. While the Wisconsin state Assembly chambers do extend to the bathroom and the parlor, there is no evidence to support the claim that members can vote for each other there."
"We have one charter school that for seven years has been rated unacceptable.","barely-true","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""The Wisconsin state Assembly chambers extend to the bathroom and the parlor, and rules allow members to vote for each other if the member is in the chambers."" Label: mostly-true  Evaluate the truthfulness of the following statement: ""We have one charter school that for seven years has been rated unacceptable.""  The following speaker made the above statement: bill-ratliff. Additionally, the above speaker belongs to the party: republican  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""The Wisconsin state Assembly chambers extend to the bathroom and the parlor, and rules allow members to vote for each other if the member is in the chambers."" Label: mostly-true  Evaluate the truthfulness of the following statement: ""We have one charter school that for seven years has been rated unacceptable.""  The following speaker made the above statement: bill-ratliff. Additionally, the above speaker belongs to the party: republican  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.  **Judgment:** Mostly-true  **Explanation:** The statement is mostly true. While the claim does not explicitly state that the Wisconsin state Assembly chambers extend to the bathroom and the parlor, it does imply that this is allowed by the rules. Additionally, the fact that the speaker is a member of the Republican party, which generally supports policies that would allow for such an extension, further supports the claim."
"Says he first unveiled his new legislative agenda in Wisconsin, not in California as critics complain","barely-true","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""The Wisconsin state Assembly chambers extend to the bathroom and the parlor, and rules allow members to vote for each other if the member is in the chambers."" Label: mostly-true  Evaluate the truthfulness of the following statement: ""Says he first unveiled his new legislative agenda in Wisconsin, not in California as critics complain""  The following speaker made the above statement: scott-walker. Additionally, the above speaker belongs to the party: republican  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""The Wisconsin state Assembly chambers extend to the bathroom and the parlor, and rules allow members to vote for each other if the member is in the chambers."" Label: mostly-true  Evaluate the truthfulness of the following statement: ""Says he first unveiled his new legislative agenda in Wisconsin, not in California as critics complain""  The following speaker made the above statement: scott-walker. Additionally, the above speaker belongs to the party: republican  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.  **Judgment:** Mostly-true  **Explanation:** The statement is mostly true. While the claim is not entirely accurate, it is close to being true. The Wisconsin state Assembly chambers do extend to the bathroom and the parlor, and rules do allow members to vote for each other if the member is in the chambers."
"There are over 100 pipelines between the United States and Canada right now.","barely-true","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""The Wisconsin state Assembly chambers extend to the bathroom and the parlor, and rules allow members to vote for each other if the member is in the chambers."" Label: mostly-true  Evaluate the truthfulness of the following statement: ""There are over 100 pipelines between the United States and Canada right now.""  The following speaker made the above statement: jeb-bush. Additionally, the above speaker belongs to the party: republican  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""The Wisconsin state Assembly chambers extend to the bathroom and the parlor, and rules allow members to vote for each other if the member is in the chambers."" Label: mostly-true  Evaluate the truthfulness of the following statement: ""There are over 100 pipelines between the United States and Canada right now.""  The following speaker made the above statement: jeb-bush. Additionally, the above speaker belongs to the party: republican  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.  **Judgment:** Mostly-true  **Explanation:** The statement is mostly true, as there are currently over 100 pipelines between the US and Canada. However, it is not an exact statement, as the pipelines are not the only infrastructure that connects the two countries."
"The Senate-passed health care bill ""is identical to the Massachusetts health care plan -- the same thing.""","mostly-true","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""The Wisconsin state Assembly chambers extend to the bathroom and the parlor, and rules allow members to vote for each other if the member is in the chambers."" Label: mostly-true  Evaluate the truthfulness of the following statement: ""The Senate-passed health care bill ""is identical to the Massachusetts health care plan -- the same thing.""""  The following speaker made the above statement: paul-krugman. Additionally, the above speaker belongs to the party: none  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""The Wisconsin state Assembly chambers extend to the bathroom and the parlor, and rules allow members to vote for each other if the member is in the chambers."" Label: mostly-true  Evaluate the truthfulness of the following statement: ""The Senate-passed health care bill ""is identical to the Massachusetts health care plan -- the same thing.""""  The following speaker made the above statement: paul-krugman. Additionally, the above speaker belongs to the party: none  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.  **Judgment:** Mostly-true  **Explanation:** The statement is mostly true. While the two bills are similar, there are some key differences between them. However, the key differences are not significant enough to change the overall conclusion that the bills are identical."
"The Government Accountability Office estimated (Obamacare) will add to the long-term deficit by $6.2 trillion.","barely-true","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""The Wisconsin state Assembly chambers extend to the bathroom and the parlor, and rules allow members to vote for each other if the member is in the chambers."" Label: mostly-true  Evaluate the truthfulness of the following statement: ""The Government Accountability Office estimated (Obamacare) will add to the long-term deficit by $6.2 trillion.""  The following speaker made the above statement: morgan-griffith. Additionally, the above speaker belongs to the party: republican  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""The Wisconsin state Assembly chambers extend to the bathroom and the parlor, and rules allow members to vote for each other if the member is in the chambers."" Label: mostly-true  Evaluate the truthfulness of the following statement: ""The Government Accountability Office estimated (Obamacare) will add to the long-term deficit by $6.2 trillion.""  The following speaker made the above statement: morgan-griffith. Additionally, the above speaker belongs to the party: republican  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.  **Judgment:** Mostly-true  **Explanation:** The statement is mostly true, as the Government Accountability Office did estimate that the Affordable Care Act (Obamacare) would add to the long-term deficit by $6.2 trillion. However, it is important to note that the statement is not entirely accurate, as the actual net effect of Obamacare on the deficit is more complex and depends on various factors."
"Nearly 60 percent of women who use birth control do so for more than just family planning.","mostly-true","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""The Wisconsin state Assembly chambers extend to the bathroom and the parlor, and rules allow members to vote for each other if the member is in the chambers."" Label: mostly-true  Evaluate the truthfulness of the following statement: ""Nearly 60 percent of women who use birth control do so for more than just family planning.""  The following speaker made the above statement: debbie-wasserman-schultz. Additionally, the above speaker belongs to the party: democrat  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""The Wisconsin state Assembly chambers extend to the bathroom and the parlor, and rules allow members to vote for each other if the member is in the chambers."" Label: mostly-true  Evaluate the truthfulness of the following statement: ""Nearly 60 percent of women who use birth control do so for more than just family planning.""  The following speaker made the above statement: debbie-wasserman-schultz. Additionally, the above speaker belongs to the party: democrat  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.  **Judgment:** Mostly-true  **Explanation:** The statement is mostly true, as it is not false and not entirely incorrect. The claim is not entirely accurate, as it is not true that nearly 60 percent of women who use birth control do so for more than just family planning. However, the statement is mostly true, as it is not entirely false and provides a reasonable approximation of the truth."
"In 1950, the average American lived for 68 years and 16 workers supported one retiree. Today, the average life expectancy is 78 and three workers support one retiree.","true","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""The Wisconsin state Assembly chambers extend to the bathroom and the parlor, and rules allow members to vote for each other if the member is in the chambers."" Label: mostly-true  Evaluate the truthfulness of the following statement: ""In 1950, the average American lived for 68 years and 16 workers supported one retiree. Today, the average life expectancy is 78 and three workers support one retiree.""  The following speaker made the above statement: frank-wolf. Additionally, the above speaker belongs to the party: republican  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""The Wisconsin state Assembly chambers extend to the bathroom and the parlor, and rules allow members to vote for each other if the member is in the chambers."" Label: mostly-true  Evaluate the truthfulness of the following statement: ""In 1950, the average American lived for 68 years and 16 workers supported one retiree. Today, the average life expectancy is 78 and three workers support one retiree.""  The following speaker made the above statement: frank-wolf. Additionally, the above speaker belongs to the party: republican  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.  **Judgment:** Mostly-true  **Explanation:** The statement is mostly true, as it is not entirely incorrect. While the average life expectancy in 1950 was lower than it is today, it was still significantly higher than it is today. Additionally, the number of workers supporting one retiree was not as high in 1950 as it is today."
"Under Gov. Scott Walker, unemployment is increasing in Wisconsin at twice the rate it is nationally.","barely-true","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""The Wisconsin state Assembly chambers extend to the bathroom and the parlor, and rules allow members to vote for each other if the member is in the chambers."" Label: mostly-true  Evaluate the truthfulness of the following statement: ""Under Gov. Scott Walker, unemployment is increasing in Wisconsin at twice the rate it is nationally.""  The following speaker made the above statement: state-democratic-party-wisconsin. Additionally, the above speaker belongs to the party: democrat  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""The Wisconsin state Assembly chambers extend to the bathroom and the parlor, and rules allow members to vote for each other if the member is in the chambers."" Label: mostly-true  Evaluate the truthfulness of the following statement: ""Under Gov. Scott Walker, unemployment is increasing in Wisconsin at twice the rate it is nationally.""  The following speaker made the above statement: state-democratic-party-wisconsin. Additionally, the above speaker belongs to the party: democrat  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.  **Judgment:** Mostly-true  **Explanation:** The statement is mostly true. While the claim does mention that unemployment is increasing in Wisconsin at a higher rate than nationally, it is important to consider that the data is from 2017 and may not be representative of the current situation in Wisconsin. Additionally, the statement does not provide any evidence or data to support the claim."
"In Mexico, they dont have birth certificates... they dont have registration cards for voters. They have one national ID.","false","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""The Wisconsin state Assembly chambers extend to the bathroom and the parlor, and rules allow members to vote for each other if the member is in the chambers."" Label: mostly-true  Evaluate the truthfulness of the following statement: ""In Mexico, they dont have birth certificates... they dont have registration cards for voters. They have one national ID.""  The following speaker made the above statement: pete-gallego. Additionally, the above speaker belongs to the party: democrat  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""The Wisconsin state Assembly chambers extend to the bathroom and the parlor, and rules allow members to vote for each other if the member is in the chambers."" Label: mostly-true  Evaluate the truthfulness of the following statement: ""In Mexico, they dont have birth certificates... they dont have registration cards for voters. They have one national ID.""  The following speaker made the above statement: pete-gallego. Additionally, the above speaker belongs to the party: democrat  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.  **Judgment:** Mostly-true  **Explanation:** The statement is mostly true, as it is not entirely accurate to claim that birth certificates and registration cards are not used in Mexico for voting purposes."
