"statement","true_label","prompt","model_output"
"The Senate health care bill is longer than Tolstoy's 'War and Peace.'","barely-true","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""I have filed every disclosure that has ever been required."" Label: true  Statement: ""Approximately 43 percent of all college grades today are As, an increase of 28 percentage points since 1960."" Label: true  Evaluate the truthfulness of the following statement: ""The Senate health care bill is longer than Tolstoy's 'War and Peace.'""  The following speaker made the above statement: orrin-hatch. Additionally, the above speaker belongs to the party: republican  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""I have filed every disclosure that has ever been required."" Label: true  Statement: ""Approximately 43 percent of all college grades today are As, an increase of 28 percentage points since 1960."" Label: true  Evaluate the truthfulness of the following statement: ""The Senate health care bill is longer than Tolstoy's 'War and Peace.'""  The following speaker made the above statement: orrin-hatch. Additionally, the above speaker belongs to the party: republican  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.  **Judgment:** 3. Mostly-True  **Explanation:** The statement is mostly true. While the Senate bill is significantly longer than Tolstoy's 'War and Peace', it is not as long as some other legislative documents, such as the United States Constitution."
"In a watershed 1958 decision, the Warren court asserted by itself that the Supreme Court was supreme over the president and the Congress.","barely-true","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""I have filed every disclosure that has ever been required."" Label: true  Statement: ""Approximately 43 percent of all college grades today are As, an increase of 28 percentage points since 1960."" Label: true  Evaluate the truthfulness of the following statement: ""In a watershed 1958 decision, the Warren court asserted by itself that the Supreme Court was supreme over the president and the Congress.""  The following speaker made the above statement: newt-gingrich. Additionally, the above speaker belongs to the party: republican  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""I have filed every disclosure that has ever been required."" Label: true  Statement: ""Approximately 43 percent of all college grades today are As, an increase of 28 percentage points since 1960."" Label: true  Evaluate the truthfulness of the following statement: ""In a watershed 1958 decision, the Warren court asserted by itself that the Supreme Court was supreme over the president and the Congress.""  The following speaker made the above statement: newt-gingrich. Additionally, the above speaker belongs to the party: republican  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.  **Judgment:** 3. Mostly-True  **Explanation:** The statement is mostly true. While the Warren court did make a significant ruling in 1958, it is not entirely clear that this ruling alone established the principle of judicial supremacy. There are other factors that could contribute to this principle, such as the separation of powers and checks and balances between the executive, legislative, and judicial branches of government."
"Half the lottery directors across the country had not run a lottery before they were hired.","mostly-true","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""I have filed every disclosure that has ever been required."" Label: true  Statement: ""Approximately 43 percent of all college grades today are As, an increase of 28 percentage points since 1960."" Label: true  Evaluate the truthfulness of the following statement: ""Half the lottery directors across the country had not run a lottery before they were hired.""  The following speaker made the above statement: brian-robinson. Additionally, the above speaker belongs to the party: republican  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""I have filed every disclosure that has ever been required."" Label: true  Statement: ""Approximately 43 percent of all college grades today are As, an increase of 28 percentage points since 1960."" Label: true  Evaluate the truthfulness of the following statement: ""Half the lottery directors across the country had not run a lottery before they were hired.""  The following speaker made the above statement: brian-robinson. Additionally, the above speaker belongs to the party: republican  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.  **Judgment:** 2. Mostly-True  **Explanation:** While the statement is not entirely false, it is not entirely true either. The claim is mostly true, as it is not entirely accurate to say that half of the lottery directors had never run a lottery before they were hired."
"Americans who get their insurance through the workplace, cost savings could be as much as $3,000 less per employee than if we do nothing.","half-true","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""I have filed every disclosure that has ever been required."" Label: true  Statement: ""Approximately 43 percent of all college grades today are As, an increase of 28 percentage points since 1960."" Label: true  Evaluate the truthfulness of the following statement: ""Americans who get their insurance through the workplace, cost savings could be as much as $3,000 less per employee than if we do nothing.""  The following speaker made the above statement: barack-obama. Additionally, the above speaker belongs to the party: democrat  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""I have filed every disclosure that has ever been required."" Label: true  Statement: ""Approximately 43 percent of all college grades today are As, an increase of 28 percentage points since 1960."" Label: true  Evaluate the truthfulness of the following statement: ""Americans who get their insurance through the workplace, cost savings could be as much as $3,000 less per employee than if we do nothing.""  The following speaker made the above statement: barack-obama. Additionally, the above speaker belongs to the party: democrat  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.  **Judgment:** 3. Mostly-True  **Explanation:** The statement is mostly true. While it is not entirely accurate to say that Americans who get their insurance through the workplace could save up to $3,000 less per employee than if we did nothing, there is evidence to suggest that this could be a significant savings for many workers."
"The Georgia Lottery Corp. has only once in the past 16 years paid out the agreed upon 35 percent of proceeds to the account which funds the HOPE scholarship.","false","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""I have filed every disclosure that has ever been required."" Label: true  Statement: ""Approximately 43 percent of all college grades today are As, an increase of 28 percentage points since 1960."" Label: true  Evaluate the truthfulness of the following statement: ""The Georgia Lottery Corp. has only once in the past 16 years paid out the agreed upon 35 percent of proceeds to the account which funds the HOPE scholarship.""  The following speaker made the above statement: allie-mccullen. Additionally, the above speaker belongs to the party: none  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""I have filed every disclosure that has ever been required."" Label: true  Statement: ""Approximately 43 percent of all college grades today are As, an increase of 28 percentage points since 1960."" Label: true  Evaluate the truthfulness of the following statement: ""The Georgia Lottery Corp. has only once in the past 16 years paid out the agreed upon 35 percent of proceeds to the account which funds the HOPE scholarship.""  The following speaker made the above statement: allie-mccullen. Additionally, the above speaker belongs to the party: none  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.  **Judgment:** 3. Mostly-True  **Explanation:** While the speaker is a member of a political party that supports the Georgia Lottery Corporation, there is no evidence to suggest that they have ever made a promise or agreement with the corporation to pay out 35% of their proceeds to the HOPE scholarship."
"Says the foreman of the jury that convicted him was a Greenpeace activist.","mostly-true","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""I have filed every disclosure that has ever been required."" Label: true  Statement: ""Approximately 43 percent of all college grades today are As, an increase of 28 percentage points since 1960."" Label: true  Evaluate the truthfulness of the following statement: ""Says the foreman of the jury that convicted him was a Greenpeace activist.""  The following speaker made the above statement: tom-delay. Additionally, the above speaker belongs to the party: republican  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""I have filed every disclosure that has ever been required."" Label: true  Statement: ""Approximately 43 percent of all college grades today are As, an increase of 28 percentage points since 1960."" Label: true  Evaluate the truthfulness of the following statement: ""Says the foreman of the jury that convicted him was a Greenpeace activist.""  The following speaker made the above statement: tom-delay. Additionally, the above speaker belongs to the party: republican  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.  **Judgment:** 3. Mostly-True  **Explanation:** The statement is mostly true, as it is not entirely false. The claim is not entirely accurate, but it is close to being true. The fact that the foreman of the jury was a Greenpeace activist is relevant information, but it is not the only or most important factor in determining the truthfulness of the statement."
"On a single-payer health care system.","half-true","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""I have filed every disclosure that has ever been required."" Label: true  Statement: ""Approximately 43 percent of all college grades today are As, an increase of 28 percentage points since 1960."" Label: true  Evaluate the truthfulness of the following statement: ""On a single-payer health care system.""  The following speaker made the above statement: barack-obama. Additionally, the above speaker belongs to the party: democrat  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""I have filed every disclosure that has ever been required."" Label: true  Statement: ""Approximately 43 percent of all college grades today are As, an increase of 28 percentage points since 1960."" Label: true  Evaluate the truthfulness of the following statement: ""On a single-payer health care system.""  The following speaker made the above statement: barack-obama. Additionally, the above speaker belongs to the party: democrat  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.  **Judgment:** 2. Mostly-True  **Explanation:** The statement is mostly true. While Barack Obama did sign the Affordable Care Act, it was signed in 2010 and has undergone several changes and interpretations since then. The statement is accurate in stating that the ACA has seen an increase in the number of college students receiving As."
"Says that in 2009 ExxonMobil paid no federal income taxes, received a $156 million rebate.","false","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""I have filed every disclosure that has ever been required."" Label: true  Statement: ""Approximately 43 percent of all college grades today are As, an increase of 28 percentage points since 1960."" Label: true  Evaluate the truthfulness of the following statement: ""Says that in 2009 ExxonMobil paid no federal income taxes, received a $156 million rebate.""  The following speaker made the above statement: dennis-kucinich. Additionally, the above speaker belongs to the party: democrat  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""I have filed every disclosure that has ever been required."" Label: true  Statement: ""Approximately 43 percent of all college grades today are As, an increase of 28 percentage points since 1960."" Label: true  Evaluate the truthfulness of the following statement: ""Says that in 2009 ExxonMobil paid no federal income taxes, received a $156 million rebate.""  The following speaker made the above statement: dennis-kucinich. Additionally, the above speaker belongs to the party: democrat  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.  **Judgment:** 3. Mostly-True  **Explanation:** The statement is mostly true, as it is not entirely false. While it is true that ExxonMobil did not pay federal income taxes in 2009, it is not entirely clear that they received a $156 million rebate."
"A 10-year state program that created 202 jobs at a cost of $247,000 per job was approved by former Gov. Jim Doyle.","pants-fire","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""I have filed every disclosure that has ever been required."" Label: true  Statement: ""Approximately 43 percent of all college grades today are As, an increase of 28 percentage points since 1960."" Label: true  Evaluate the truthfulness of the following statement: ""A 10-year state program that created 202 jobs at a cost of $247,000 per job was approved by former Gov. Jim Doyle.""  The following speaker made the above statement: scott-walker. Additionally, the above speaker belongs to the party: republican  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""I have filed every disclosure that has ever been required."" Label: true  Statement: ""Approximately 43 percent of all college grades today are As, an increase of 28 percentage points since 1960."" Label: true  Evaluate the truthfulness of the following statement: ""A 10-year state program that created 202 jobs at a cost of $247,000 per job was approved by former Gov. Jim Doyle.""  The following speaker made the above statement: scott-walker. Additionally, the above speaker belongs to the party: republican  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.  **Judgment:** 3. Mostly-True  **Explanation:** While the statement is technically true, it is not entirely accurate. While the program did create 202 jobs, it is not clear that this was the primary purpose of the program. Additionally, the cost of the program is significant, and it is not clear whether this cost was justified by the benefits provided."
"GOP presidential hopeful Herman Cain called Ron Pauls followers ignorant.","false","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""I have filed every disclosure that has ever been required."" Label: true  Statement: ""Approximately 43 percent of all college grades today are As, an increase of 28 percentage points since 1960."" Label: true  Evaluate the truthfulness of the following statement: ""GOP presidential hopeful Herman Cain called Ron Pauls followers ignorant.""  The following speaker made the above statement: ron-paul. Additionally, the above speaker belongs to the party: republican  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""I have filed every disclosure that has ever been required."" Label: true  Statement: ""Approximately 43 percent of all college grades today are As, an increase of 28 percentage points since 1960."" Label: true  Evaluate the truthfulness of the following statement: ""GOP presidential hopeful Herman Cain called Ron Pauls followers ignorant.""  The following speaker made the above statement: ron-paul. Additionally, the above speaker belongs to the party: republican  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.  **Judgment:** 3. Mostly-True  **Explanation:** While the statement does mention that GOP presidential hopeful Herman Cain called Ron Pauls followers ignorant, it does not provide any evidence or context to support the claim. The statement is mostly true, as it is not entirely false."
"Ralph Hall has never voted to raise the debt ceiling.","false","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""I have filed every disclosure that has ever been required."" Label: true  Statement: ""Approximately 43 percent of all college grades today are As, an increase of 28 percentage points since 1960."" Label: true  Evaluate the truthfulness of the following statement: ""Ralph Hall has never voted to raise the debt ceiling.""  The following speaker made the above statement: cat-pac. Additionally, the above speaker belongs to the party: organization  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""I have filed every disclosure that has ever been required."" Label: true  Statement: ""Approximately 43 percent of all college grades today are As, an increase of 28 percentage points since 1960."" Label: true  Evaluate the truthfulness of the following statement: ""Ralph Hall has never voted to raise the debt ceiling.""  The following speaker made the above statement: cat-pac. Additionally, the above speaker belongs to the party: organization  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.  **Judgment:** 3. Mostly-True  **Explanation:** While the statement is not entirely false, it is not entirely true. Ralph Hall has indeed voted to raise the debt ceiling on multiple occasions."
"Says Donald Trump won more counties than any candidate on our side since Ronald Reagan.","mostly-true","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""I have filed every disclosure that has ever been required."" Label: true  Statement: ""Approximately 43 percent of all college grades today are As, an increase of 28 percentage points since 1960."" Label: true  Evaluate the truthfulness of the following statement: ""Says Donald Trump won more counties than any candidate on our side since Ronald Reagan.""  The following speaker made the above statement: mike-pence. Additionally, the above speaker belongs to the party: republican  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""I have filed every disclosure that has ever been required."" Label: true  Statement: ""Approximately 43 percent of all college grades today are As, an increase of 28 percentage points since 1960."" Label: true  Evaluate the truthfulness of the following statement: ""Says Donald Trump won more counties than any candidate on our side since Ronald Reagan.""  The following speaker made the above statement: mike-pence. Additionally, the above speaker belongs to the party: republican  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.  **Judgment:** 3. Mostly-True  **Explanation:** While the statement is technically correct, it is not entirely accurate. While Donald Trump won more counties than any candidate on his side since Ronald Reagan, it is not as significant as the speaker claims."
"Says that to drive the length of the newly drawn 15th District youd find yourself on the road as long as it would take to drive from Columbus to Niagara Falls.","mostly-true","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""I have filed every disclosure that has ever been required."" Label: true  Statement: ""Approximately 43 percent of all college grades today are As, an increase of 28 percentage points since 1960."" Label: true  Evaluate the truthfulness of the following statement: ""Says that to drive the length of the newly drawn 15th District youd find yourself on the road as long as it would take to drive from Columbus to Niagara Falls.""  The following speaker made the above statement: chris-redfern. Additionally, the above speaker belongs to the party: democrat  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""I have filed every disclosure that has ever been required."" Label: true  Statement: ""Approximately 43 percent of all college grades today are As, an increase of 28 percentage points since 1960."" Label: true  Evaluate the truthfulness of the following statement: ""Says that to drive the length of the newly drawn 15th District youd find yourself on the road as long as it would take to drive from Columbus to Niagara Falls.""  The following speaker made the above statement: chris-redfern. Additionally, the above speaker belongs to the party: democrat  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.  **Judgment:** 3. Mostly-True  **Explanation:** While the statement does mention filing various disclosures, it is not entirely accurate to claim that the disclosures have been filed ""every"" time required. The context does not provide specific information about the frequency or timeline of these filings. Therefore, the claim is mostly true."
"There is not a single candidate in the Republican primary that thinks we should do anything about climate change.","mostly-true","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""I have filed every disclosure that has ever been required."" Label: true  Statement: ""Approximately 43 percent of all college grades today are As, an increase of 28 percentage points since 1960."" Label: true  Evaluate the truthfulness of the following statement: ""There is not a single candidate in the Republican primary that thinks we should do anything about climate change.""  The following speaker made the above statement: barack-obama. Additionally, the above speaker belongs to the party: democrat  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""I have filed every disclosure that has ever been required."" Label: true  Statement: ""Approximately 43 percent of all college grades today are As, an increase of 28 percentage points since 1960."" Label: true  Evaluate the truthfulness of the following statement: ""There is not a single candidate in the Republican primary that thinks we should do anything about climate change.""  The following speaker made the above statement: barack-obama. Additionally, the above speaker belongs to the party: democrat  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.  **Judgment:** 3. Mostly-True  **Explanation:** The statement is mostly true. While there is no single candidate who explicitly opposes taking action on climate change, there is a significant amount of evidence to suggest that this is a priority for many candidates. Additionally, the statement is factually correct, and there is no evidence to contradict it."
"Says the claims that Texas faces a $27 billion shortfall are flat-out false.","false","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""I have filed every disclosure that has ever been required."" Label: true  Statement: ""Approximately 43 percent of all college grades today are As, an increase of 28 percentage points since 1960."" Label: true  Evaluate the truthfulness of the following statement: ""Says the claims that Texas faces a $27 billion shortfall are flat-out false.""  The following speaker made the above statement: talmadge-heflin. Additionally, the above speaker belongs to the party: republican  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""I have filed every disclosure that has ever been required."" Label: true  Statement: ""Approximately 43 percent of all college grades today are As, an increase of 28 percentage points since 1960."" Label: true  Evaluate the truthfulness of the following statement: ""Says the claims that Texas faces a $27 billion shortfall are flat-out false.""  The following speaker made the above statement: talmadge-heflin. Additionally, the above speaker belongs to the party: republican  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.  **Judgment:** 3. Mostly-True  **Explanation:** While the statement does not provide evidence to support the claim, it is not entirely false. The claim is not entirely accurate, as it is not clear whether the speaker is referring to actual figures or estimates."
"Since January 2010, New Jersey has added 103,000 new private sector jobs. The last two years -- 2011 and 2012 -- have been the best two years of private sector job growth since 1999.","mostly-true","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""I have filed every disclosure that has ever been required."" Label: true  Statement: ""Approximately 43 percent of all college grades today are As, an increase of 28 percentage points since 1960."" Label: true  Evaluate the truthfulness of the following statement: ""Since January 2010, New Jersey has added 103,000 new private sector jobs. The last two years -- 2011 and 2012 -- have been the best two years of private sector job growth since 1999.""  The following speaker made the above statement: chris-christie. Additionally, the above speaker belongs to the party: republican  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""I have filed every disclosure that has ever been required."" Label: true  Statement: ""Approximately 43 percent of all college grades today are As, an increase of 28 percentage points since 1960."" Label: true  Evaluate the truthfulness of the following statement: ""Since January 2010, New Jersey has added 103,000 new private sector jobs. The last two years -- 2011 and 2012 -- have been the best two years of private sector job growth since 1999.""  The following speaker made the above statement: chris-christie. Additionally, the above speaker belongs to the party: republican  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.  **Judgment:** 3. Mostly-True  **Explanation:** While the statement is not entirely false, it is not entirely true. While New Jersey has added a significant number of private sector jobs in the last two years, it is not the highest rate of job growth in the country. Additionally, the statement does not take into account the potential factors that could have contributed to the increase in private sector jobs, such as the economic conditions or the increasing demand for skilled workers."
